Time,AUV1_X,AUV1_Y,AUV2_X,AUV2_Y,AUV3_X,AUV3_Y,Error_AUV2,Error_AUV3,Distance_12,Distance_13,Distance_23,Energy_AUV2,Energy_AUV3,Reward_AUV2,Reward_AUV3
97.30000000000001,-1.893333333333338,-14.079999999999997,-6.789815600773881,-12.001707826771845,-6.144060361919127,-16.1510262019092,0.12979054412027882,0.7526318535974461,5.319289139787484,4.7284066873043225,4.199266936830863,7.058668583431279,12.186250702323047,-0.44857948285565596,-1.0125347020803757
97.35000000000001,-1.9200000000000017,-14.059999999999999,-6.786698000936335,-11.968550151056794,-6.1914296471076335,-16.052965799275988,0.16165549117213662,0.7286043090001153,5.297066348740806,4.713493811099555,4.127565335701878,5.2546309272742855,9.446113914661868,-0.37186924226093926,-1.088605887918779
97.4,-1.9466666666666654,-14.040000000000001,-6.975970406844528,-12.110980664645847,-6.219802779012473,-15.873801258973153,0.07679169188120412,0.7456226476540768,5.386558428824217,4.650002074413016,3.838047460164459,1.0470949958493534,3.5791038043909587,-0.2775278995720749,-0.9445335042273278
97.45,-1.973333333333338,-14.019999999999996,-7.015301982836494,-12.0786494108021,-6.34461088594013,-15.966848011819547,0.07211879733157464,0.6309651731305306,5.40280389915752,4.7852152117799,3.9456197115801817,5.775373523619481,6.147381124466269,-0.33133881074380866,-1.0155212858762566
97.5,-2.0000000000000018,-13.999999999999998,-7.099666571918035,-12.281247954349258,-6.459877216547824,-15.767906566100368,0.2983853839978354,0.5878775240332379,5.381515375725208,4.797499183235277,3.5448721689425153,0.1453180232357935,2.0573789940248672,-0.11824459367599904,-0.7996627182600845
97.55000000000001,-2.0266666666666744,-13.979999999999993,-7.231731298228826,-12.167328212323945,-6.334905885586444,-15.898194839857046,0.2777469392274351,0.6965809805519695,5.511667336530383,4.7159724989754395,3.837142375935691,9.102967915346735,4.035313979053468,-0.6116777517777803,-0.806053534672496
97.60000000000001,-2.053333333333338,-13.959999999999997,-7.17094990612458,-12.212144625285472,-6.580336878433125,-15.98472369029127,0.27822755121574466,0.4736421721191936,5.407864439594065,4.959159920729795,3.818530679489022,1.1012503131110216,11.368256702392364,-0.3784559616965707,-1.058249501926988
97.65,-2.080000000000002,-13.939999999999998,-7.040652751376038,-11.988130174176089,-6.659321551282047,-15.976854861546203,0.06216686931555134,0.42228975601515,5.3308415411355545,5.011882240939087,4.0069112937274936,3.129694403203888,2.085177952196871,-0.4638492826747921,-0.6460621386976214
97.7,-2.1066666666666656,-13.920000000000002,-7.168062711947824,-11.87739902899119,-6.588467205574023,-16.002425029301595,0.07472828853292213,0.5247137952561124,5.458016915872824,4.941966215304595,4.1655456370379085,7.1370910818298405,1.1107754763726088,-0.36201933512368584,-0.5563369308649113
97.75,-2.1333333333333293,-13.900000000000002,-6.998824150542254,-12.004510804004703,-6.900811646485882,-15.890990201195473,0.17033856993890664,0.2326961781570135,5.221674078729855,5.166516374467063,3.8877150816050983,1.1252451874795246,6.487478923512191,-0.14751341100652304,-0.8091148805043114
97.80000000000001,-2.160000000000002,-13.879999999999999,-6.996998444713976,-11.775758728784535,-6.819575358532709,-16.142729875325493,0.19348320250161055,0.43001851577191963,5.274882489842962,5.179921718572176,4.370573869211151,11.215951103791047,3.3210206992871654,-0.5385701308388168,-0.44165793325123337
97.85000000000001,-2.1866666666666745,-13.859999999999994,-7.185538485338382,-11.8315932282919,-6.922864244363389,-16.16335372664083,0.028429165868615297,0.4020139319475919,5.394733866561115,5.266593385197916,4.3397173608344515,5.083167518373474,14.246451940515588,-0.43299387795435407,-0.8407936322305273
97.9,-2.2133333333333383,-13.839999999999996,-7.158676812122385,-11.929454505216649,-6.994033875415849,-16.09801404163021,0.10483054809758206,0.33861999043361707,5.301566392193754,5.287128245585427,4.171809667905741,2.3951353424761086,1.4711524539794378,-0.1838009967864473,-0.5559517738074151
97.95,-2.240000000000002,-13.819999999999999,-7.069698158726447,-11.793055700953502,-6.928268428001709,-16.057487389169083,0.17242016237166166,0.39188880182377644,5.237794144088015,5.1948253743209,4.266776299759581,4.094851755927792,0.34787109068112315,-0.3387162318466801,-0.4301828901306413
98.0,-2.2666666666666657,-13.8,-7.139114001354619,-11.749781856034463,-7.146709407135875,-15.959544261139788,0.1370822541817521,0.1996099080125489,5.28622147352466,5.336520267424084,4.209769257052832,5.07205488345982,4.80407561059286,-0.4223035043854435,-0.6444032803900042
98.05000000000001,-2.2933333333333383,-13.779999999999996,-7.231843123282824,-11.969031063036605,-7.217458436080697,-15.9565318674887,0.1987807554186438,0.192147079790842,5.260084356364756,5.383706808296728,3.987526750346887,0.07814936887720988,1.6112747313576294,-0.1851076521328382,-0.3587434979335362
98.10000000000001,-2.320000000000002,-13.759999999999998,-7.335525945371069,-11.910631620863924,-7.348043905101661,-15.757160468135492,0.15142965424169394,0.028187294204311063,5.345621003254788,5.410164086893587,3.846549216142717,9.001754839338036,0.7459143095295493,-0.5268894135304023,-0.3080407481083264
98.15,-2.346666666666666,-13.74,-7.409484570123254,-11.714088404785224,-7.394505282219268,-15.884986358246136,0.06795218731766976,0.15267474321401892,5.453113139774953,5.484673296170524,4.170924851546781,0.15677754618591475,2.1294459136294726,-0.2105897288627617,-0.16314185631962125
98.2,-2.3733333333333384,-13.719999999999995,-7.538219418962894,-11.915948749388164,-7.365612237245917,-15.781521383058507,0.2560924317917745,0.062003999050249656,5.4708910784591485,5.401177563018833,3.8694243790725964,3.108980991598357,4.084021649636209,-0.21295404864908202,-0.3684288856900041
